LotArea,Neighborhood,BedroomAbvGr,Neighborhood_encoded,SalePrice
8041,D,4,4,1310142.5108940671
3060,E,1,5,539569.1209872764
6287,E,2,5,871758.5212149805
2619,D,2,4,269729.6400724504
9512,C,4,3,608707.8780335299
2342,A,3,1,265619.55238552124
3832,D,4,4,384361.84304249776
3824,C,4,3,335809.6985123549
2994,E,4,5,470734.8366940956
4490,D,4,4,426924.75384839677
8984,A,5,1,920502.4243743252
2604,B,5,2,506786.3321218855
1235,D,1,4,326940.86572264216
2908,A,4,1,403145.25261313963
9567,A,2,1,1129849.410195501
4530,D,3,4,621491.514104043
6256,C,5,3,681709.0522709796
3635,D,2,4,560432.2972039349
9162,E,5,5,1245968.3508243093
3560,A,1,1,260447.05890844826
6415,A,3,1,871518.0429595357
4391,B,5,2,728450.0621964764
6951,A,3,1,855987.0555996472
6468,B,3,2,507701.2589405689
9007,A,2,1,805076.7729961755
7413,A,5,1,520349.701715528
7941,D,3,4,799352.888910207
5820,D,4,4,692212.5471550627
3898,E,3,5,595153.7075529282
8546,C,3,3,1005501.2311366629
1077,E,5,5,398398.8549764602
8577,A,4,1,868089.6227972666
5227,E,3,5,551333.1502100063
1600,D,5,4,368138.6045309381
2065,A,5,1,387921.11505143106
3136,A,3,1,324707.91556657496
7943,E,1,5,556493.7708566546
8804,B,1,2,684192.0756127351
7565,C,2,3,712388.7748484391
6984,E,1,5,1066955.818393456
6142,E,1,5,905235.9355327174
5670,C,5,3,840558.38471832
3190,A,5,1,566909.2962040694
3712,A,3,1,545150.4611137866
3192,B,3,2,251266.02669201716
2248,E,5,5,573007.8494552013
5033,C,3,3,399664.72959495394
2997,E,5,5,479308.8592258887
4687,D,1,4,774806.2382995692
5018,E,3,5,622757.8475846456
2970,E,1,5,371399.17822154885
9389,D,2,4,1396579.937571461
6765,D,3,4,1039242.7265566216
2202,C,5,3,328064.962126672
9135,A,5,1,1078026.5482312113
6567,B,2,2,985275.0236910587
8667,D,5,4,727405.7921533338
6742,A,1,1,515274.97361006803
6788,C,5,3,932141.1907576018
6408,E,2,5,810839.8656390918
9669,C,4,3,1460926.9004359613
1922,C,4,3,314986.92109731014
1419,D,1,4,154918.8010798719
3204,B,4,2,456160.5927419078
2120,D,5,4,356216.3317147633
1950,E,2,5,445239.6710501422
3336,D,1,4,482777.219074564
6373,E,4,5,850576.9512135213
3243,D,5,4,698711.3998010281
3645,B,5,2,515898.28325274575
5612,A,3,1,478733.334875221
2865,B,3,2,558894.1000344205
7028,D,2,4,1193194.1740368013
8326,C,1,3,1277695.5544960604
7371,A,4,1,509168.36683858285
7359,C,4,3,513070.03811086266
8863,B,5,2,1067957.2702830348
4228,A,4,1,565597.7445467453
4719,D,2,4,732365.162763938
3371,C,3,3,341664.7705394341
3891,D,5,4,426087.04580034694
4756,E,1,5,617546.6781144304
5225,A,5,1,396790.1902750054
1094,C,4,3,317120.2024943732
3674,B,2,2,252886.85612232558
7898,B,1,2,663810.0525805847
1793,B,5,2,223634.65019397804
3116,B,4,2,545393.0676066538
6779,C,5,3,1005774.1373574903
7166,E,1,5,922575.3108351892
1814,B,4,2,279333.68890733406
1345,B,3,2,249339.45626406345
9554,B,1,2,1287018.8122862142
3443,E,3,5,609153.2488419388
8783,A,3,1,510584.225767224
1984,B,4,2,375775.41511733906
8790,B,5,2,1259526.5318187978
1827,B,5,2,269966.0393900516
4531,A,2,1,507903.15135680616
8147,B,1,2,1083759.9253648007
5451,A,1,1,400161.2816617616
4876,A,4,1,596003.5664548698
6959,D,4,4,1089910.539564523
1126,D,2,4,271036.83171965904
4177,B,2,2,673861.2739266868
9795,C,3,3,753495.4356816171
7024,D,2,4,844872.3526342371
6109,D,5,4,1203322.8218136511
5146,C,3,3,644740.7913748447
8196,E,2,5,1178629.1842293174
4368,B,5,2,496212.3941522638
4797,E,5,5,875458.0279913457
2792,E,3,5,574801.8501235435
6732,A,3,1,492631.207914058
4476,A,5,1,745573.9519136747
4417,B,4,2,796783.4881557949
2645,C,3,3,279609.19520547957
4030,A,1,1,578593.853996897
3872,D,4,4,601899.110038917
4072,B,1,2,452868.86946567945
2854,E,2,5,523666.3523824989
5021,B,3,2,794985.6146005299
5662,A,3,1,606243.0351176828
7514,C,5,3,785774.0346353787
6031,E,3,5,639228.4845547731
3708,C,1,3,369721.090623458
8112,B,4,2,842684.7551525725
9393,C,2,3,1440584.0266642086
4507,C,4,3,559176.8506016622
7456,B,1,2,998740.167662074
5212,E,2,5,769398.2390481692
8970,C,5,3,1151963.5363791902
9766,C,3,3,1486197.448663388
1536,B,3,2,345580.5862588391
2625,D,5,4,290835.49501829327
8973,C,1,3,1319779.4040656362
9577,A,5,1,1104540.2490985536
9070,E,1,5,1556559.500708147
9666,C,2,3,1495502.7589663158
9609,B,4,2,979630.8095044037
7490,A,4,1,939748.4305291063
4600,B,5,2,713833.0445850947
7783,C,3,3,851443.4465291101
5971,A,5,1,387111.3346759102
2205,E,3,5,456462.9821185854
2990,E,5,5,474548.8127060338
6299,E,5,5,1045530.5789269698
4572,D,4,4,638047.3502083448
6975,B,3,2,1038808.331623809
7320,C,4,3,858481.7724513538
5380,A,3,1,672743.4105431229
5757,B,2,2,843629.3262930745
3713,C,2,3,394793.11783749243
6588,D,2,4,484800.0724587165
1966,C,1,3,209389.7310869898
5944,B,4,2,388603.60529248364
4432,C,4,3,671708.8354638158
1688,A,2,1,93810.69555729203
5243,D,5,4,903112.8056713087
4701,A,4,1,670362.6510417752
9533,D,3,4,1067857.6357113041
6182,D,4,4,654503.8653782611
7704,C,4,3,938764.1277247748
5422,A,3,1,841676.9566046225
2759,D,2,4,410510.79316195974
3482,D,2,4,346966.3011027138
9058,C,3,3,590548.4722550274
1951,B,4,2,149123.06889514596
9914,B,4,2,920627.923956225
3079,E,2,5,551439.4001167382
3717,E,1,5,646824.5216207249
5524,D,2,4,503134.96796976996
9477,B,3,2,729218.9945262029
8311,D,1,4,1377000.9900369106
8186,A,1,1,1239027.8365759305
3065,B,3,2,424693.4874209181
1768,B,5,2,429114.7939442899
6490,B,2,2,681070.9966279964
7645,E,4,5,1398482.1294739598
6083,C,2,3,1011717.4576585366
6232,C,3,3,1041541.080692471
6797,E,4,5,584801.6268283225
5926,E,5,5,900738.0508995347
7016,E,3,5,514417.35250362573
4335,C,2,3,588868.245369835
9038,D,1,4,772444.8379406765
5873,E,3,5,866430.6951351953
2481,D,3,4,398372.50498859695
7305,D,2,4,1027532.4221899984
4451,A,5,1,661321.3254288445
1054,C,2,3,180270.34128725217
8643,D,2,4,1226379.983688833
4462,C,5,3,385634.4921039711
1832,C,5,3,275023.67215348064
6954,A,3,1,722560.9898246361
9519,C,1,3,1187518.3884210095
8221,D,2,4,571738.9732043751
4310,B,1,2,415115.5156736122
4300,D,5,4,696002.7734398316
7722,D,5,4,1201271.526094168
8218,C,2,3,811547.181822818
8776,D,3,4,785623.0320546529
4675,B,2,2,610047.8244739221
4054,C,3,3,513760.47710929526
8970,E,4,5,697181.6585672414
3143,D,3,4,422837.771561792
6207,D,2,4,730500.7940737936
3538,A,2,1,480103.91402844636
5547,E,3,5,541695.7181537716
6619,E,1,5,826996.7749492635
9356,B,3,2,703906.8201490005
7612,E,4,5,939933.0409137817
6005,A,4,1,576932.489995021
1822,B,1,2,341206.79464169726
1943,E,4,5,359250.2072843997
7150,B,2,2,920518.7518607804
5425,E,1,5,859584.381306952
9966,E,1,5,1279466.9835767527
3198,E,1,5,295954.6701035135
5242,D,3,4,901235.3484188284
4695,E,3,5,934570.827659371
4452,D,1,4,648979.1814838683
2308,C,4,3,295428.3084391462
5177,A,2,1,651799.9051603571
9705,B,2,2,910818.5452838733
7852,B,3,2,479970.29107902164
7035,C,5,3,1117209.5862865224
4594,E,1,5,828709.0217292286
5841,A,5,1,927330.4147632415
2409,C,2,3,484871.4944454707
5566,C,3,3,520390.91732009535
5491,B,3,2,643700.6317951737
2555,D,3,4,400778.89245247695
1804,D,3,4,470110.9884559326
2279,E,3,5,460241.0315468452
8083,E,1,5,1101935.812187899
6986,C,5,3,763659.3706769013
6619,E,2,5,809733.3875840497
2387,D,2,4,465084.9091712833
3679,A,3,1,552690.2197117278
3106,B,3,2,269153.77733447065
9173,D,3,4,1350762.4834047342
5223,E,4,5,878620.314940273
5831,B,2,2,435493.10371632944
3768,B,3,2,673779.2893047418
4186,C,5,3,413604.8297983965
3573,E,4,5,811113.6785961696
3599,C,1,3,642433.7281453694
5033,B,4,2,766786.6028866121
9428,C,4,3,958357.6307133626
2304,E,4,5,299816.9604167484
8368,D,5,4,763755.3502998156
6877,A,2,1,1024111.237755784
2301,D,3,4,238906.0586044333
3541,B,5,2,455388.687711696
3051,D,5,4,655970.2069410549
7809,C,3,3,873988.7766682316
9633,E,4,5,1574854.7309271696
9996,D,1,4,1278547.4448898027
1074,D,4,4,370301.8804075856
7981,E,4,5,1167834.9448038284
6475,C,2,3,1000524.402047599
9232,A,4,1,452146.2089058941
8184,D,1,4,821007.1927844059
6796,B,5,2,1185422.5312973969
8141,C,4,3,770736.4767150708
2622,C,5,3,280426.255521285
9041,D,2,4,1148371.6484728712
1341,E,1,5,463306.19251255965
3074,D,3,4,375752.9229204518
8992,D,3,4,475204.3473134907
1645,E,2,5,457040.58050478785
5263,B,1,2,671363.0944325576
9801,E,5,5,946308.1397485113
7136,D,2,4,1206926.3862603053
9646,A,4,1,1177571.052318501
3969,E,5,5,779159.0689095819
4028,B,4,2,323185.96701428853
8643,E,4,5,1540676.919112876
3681,E,5,5,559256.8864815279
4629,C,4,3,690512.1472768214
5225,C,3,3,527343.6922856346
4067,D,5,4,637539.2490519877
6941,D,2,4,881208.3969290503
2386,E,3,5,345148.9335553443
3866,A,2,1,375808.6349573467
5788,D,1,4,576580.4669339561
6490,E,2,5,1068884.4605512044
5124,E,5,5,771455.6554055847
9340,E,2,5,1123258.3501335788
4850,E,1,5,581393.5297129127
6415,E,4,5,710611.1432332479
8679,C,5,3,1079088.5014056482
7819,B,3,2,1010093.8527437057
9378,B,3,2,736911.5574727344
2333,E,2,5,230530.058477492
5150,D,3,4,801978.7256524765
7766,A,1,1,577124.1362549856
3711,E,3,5,544548.0567645347
5853,A,2,1,718853.6712087964
7212,C,3,3,855430.1495265854
8479,B,4,2,1072692.5618422695
6408,C,4,3,665537.4229042351
8715,D,3,4,865953.7211328025
9942,D,5,4,1442312.9946760847
2762,E,3,5,245888.18996381032
8101,D,4,4,979211.2809700586
8674,D,4,4,1184014.1198746355
7122,C,1,3,1030856.7329676182
1481,A,2,1,131699.8694699144
1153,B,1,2,233854.9349797338
8617,D,5,4,1424996.5439900947
2524,D,2,4,324506.3513752477
3120,C,3,3,401927.04611924716
3343,B,3,2,293790.80849264737
6136,C,5,3,714072.2539032521
6760,A,4,1,799408.9814352618
2240,C,3,3,282669.8513316735
1060,B,1,2,51087.09673044378
2639,B,4,2,333630.9833761623
7185,D,3,4,1088341.171326622
8970,A,4,1,1097555.296877986
2252,E,2,5,343818.4416799469
5203,D,3,4,417384.9212145365
9363,C,3,3,1173170.829208493
4549,C,4,3,698295.9425158299
5197,B,2,2,700054.1194045708
8009,B,1,2,525435.9096675621
7667,B,2,2,901172.6579134733
3322,E,1,5,548364.7906823042
5090,E,5,5,905801.13332712
7960,D,2,4,1150896.6085049605
4004,E,1,5,832769.0885189725
6136,B,4,2,908850.3303482457
1329,D,1,4,349175.32565026445
4640,D,5,4,980792.1845569969
8982,A,1,1,617892.5338906478
5107,E,2,5,510126.8802203567
2341,C,1,3,193831.0594749977
9407,C,2,3,908692.9153362421
1338,A,5,1,333644.9535523213
6895,B,1,2,688923.0616725346
3708,A,1,1,654714.7983775887
2750,B,5,2,484437.1572152625
6604,E,1,5,1177564.8076936542
3421,E,2,5,475332.35344393936
8119,D,3,4,950607.5833776729
9901,D,3,4,1280304.0718461808
6319,D,2,4,735028.1784341082
7609,D,1,4,1124782.2454229551
6387,C,2,3,947843.0848981356
4993,D,5,4,551746.5907750303
9680,D,2,4,806644.2875079216
9044,D,3,4,809900.0830096231
9238,B,4,2,1315715.5221288402
5873,D,5,4,626215.0761772825
5806,A,1,1,657410.9761876544
9592,D,2,4,705006.4201303949
6913,D,5,4,841736.4077172109
8124,C,3,3,760334.817484442
4157,D,1,4,499702.3722502881
1390,B,2,2,282777.2471600926
5430,E,2,5,767161.1391184872
9820,D,1,4,1060545.787034583
8686,D,4,4,1262138.0760571472
5232,D,4,4,815896.0294343765
9007,C,5,3,1431373.0823124521
2521,E,2,5,438604.33403600694
2500,C,5,3,302638.6744927791
7737,C,1,3,919235.5306633904
4294,C,5,3,694222.9516339782
6085,B,2,2,521230.3189700319
3419,E,4,5,542323.2343564228
4042,B,4,2,585932.5328934682
5497,B,1,2,627731.0183007672
2466,E,3,5,615620.7204471936
4561,B,5,2,488307.9120427787
1614,E,1,5,352010.5867374247
6392,D,4,4,945464.0170750447
8693,C,2,3,1335292.7513565419
4223,B,2,2,736850.8681853219
8138,E,3,5,550338.8650012242
3667,A,3,1,538652.6723314441
8980,B,4,2,633636.1965519473
1130,B,3,2,370606.33948095905
3983,E,3,5,474875.2399107908
5278,A,2,1,832703.374163639
8126,A,5,1,573694.9199371153
9230,D,2,4,744153.4600428151
8694,B,2,2,1216082.7169366963
7640,C,4,3,1169673.7774020538
6468,B,4,2,858708.9219488357
1920,C,5,3,263728.3625979729
8564,C,1,3,740518.369312182
9684,E,3,5,1442662.258828291
9502,B,3,2,1193263.632340941
9930,E,2,5,1489171.537960505
4241,D,2,4,558533.1584671941
1545,C,5,3,326021.7335404297
5346,A,3,1,768859.1503420051
4810,C,2,3,448472.5869261933
8206,D,2,4,913947.0537431432
3032,C,4,3,512546.6059508789
9436,E,1,5,1311586.3241180426
1271,B,5,2,334434.2480359284
4511,A,1,1,643005.2103271442
2771,E,1,5,466348.43712197326
5361,B,5,2,353581.3090553541
8069,A,3,1,459296.03951975156
1920,D,2,4,533156.6971293858
9190,C,5,3,1182225.0516313137
4430,A,2,1,466721.9468528307
5435,D,4,4,850932.349542905
4760,B,1,2,659036.1170370564
3050,A,4,1,295859.112636122
2165,D,1,4,163348.18175721294
9567,B,3,2,1527198.65455572
3033,E,5,5,557018.4524388565
7467,C,3,3,955872.3468688654
1145,D,1,4,411678.3387363093
5388,E,4,5,707138.718358936
8832,B,1,2,1200617.373160576
9623,A,3,1,1163144.24120787
9896,C,3,3,1336328.31298743
9173,B,4,2,1205847.8908504308
3632,D,4,4,387141.2202621552
5494,C,3,3,865430.0396704708
9056,E,1,5,1558077.4295753604
8511,C,1,3,918055.979711599
2828,E,5,5,583877.5375240748
5805,B,3,2,509559.3755660729
1806,A,5,1,350725.04375960067
8486,C,3,3,1223981.0183809823
9202,A,5,1,1208732.1885272858
2868,A,2,1,363712.3525979073
8878,C,1,3,751951.5655898021
6690,C,1,3,627011.4847231503
8827,A,2,1,794342.9320545518
6429,D,4,4,868300.3256541524
4564,D,2,4,508247.49171432015
2389,C,1,3,392018.3809300043
8274,A,3,1,569137.819166643
1824,A,5,1,238835.8996663363
3265,B,1,2,308052.16153153864
1936,A,2,1,363461.84101173305
7402,D,3,4,1263519.559945302
4845,B,1,2,378119.44293803367
2796,D,2,4,542914.5504345626
9245,E,1,5,1367204.9531926895
8214,C,2,3,1339369.827410893
1726,E,2,5,388249.25431839086
3736,C,1,3,448291.55594537844
2913,D,3,4,414291.99250109214
8657,D,1,4,1407140.3166791652
3466,E,1,5,403881.30343669886
8312,C,3,3,621047.6749629385
9194,C,1,3,845799.8453716474
8906,B,5,2,1028671.2053612516
5876,A,5,1,506075.04951897543
8287,B,5,2,1195814.977606616
1892,D,2,4,373371.1824203589
5675,E,4,5,816624.5517663276
2933,C,1,3,561808.9238199383
2380,B,4,2,185248.28876093164
2290,E,5,5,435830.78667981894
2640,E,3,5,546675.0199512553
8490,A,5,1,815952.027290785
2218,C,1,3,201526.71568149878
6016,E,4,5,663262.94049916
7881,C,4,3,1049669.6364275508
1954,B,2,2,333634.7866352775
8291,E,3,5,1319114.2862655171
1974,E,5,5,499085.3317545145
5133,B,3,2,634599.1582227893
6370,C,1,3,945753.7068413111
4972,C,2,3,622847.34173746
6295,E,5,5,540653.3278492591
9228,B,1,2,1324791.9688293505
4020,D,3,4,686274.0889104696
9987,C,2,3,1100449.83663814
5036,D,5,4,689412.6064075406
6068,E,3,5,787979.7892581192
6233,D,5,4,1044754.0667216972
1317,D,2,4,263032.86615490884
3396,C,2,3,586731.8987382927
3162,E,3,5,352376.2900624443
3745,D,5,4,704882.6724389937
2591,C,4,3,530091.8474199483
7183,D,1,4,1176332.6945273422
4930,C,2,3,714414.1922845789
2312,E,5,5,626754.5661752658
5311,B,3,2,373455.3985204027
8314,C,3,3,1090377.447285108
3383,C,2,3,342652.02541378414
4239,D,2,4,373365.3047071632
3139,E,4,5,537979.6509748317
2704,A,3,1,384268.4823118247
7924,A,5,1,838929.0295349386
1362,B,1,2,159933.74392580407
3604,E,1,5,477690.57329352817
5286,C,4,3,547651.0020804111
4738,A,5,1,542042.8074149733
3469,B,1,2,426981.39277894783
5795,E,1,5,638873.8615982921
7150,B,5,2,1175957.675667172
1556,A,5,1,257252.63960737153
3808,D,2,4,472741.502290874
6150,D,1,4,806365.4004687925
8561,E,1,5,1340814.2349626264
3719,B,4,2,310334.8432703962
7506,C,2,3,1044989.7670339197
4741,A,2,1,532581.3533633082
4998,D,1,4,803057.9277984125
3403,D,3,4,658941.7542603593
9780,B,3,2,789373.3457044418
1294,D,5,4,401986.7988982728
6343,B,2,2,889986.566931262
2136,A,1,1,312557.75716509577
3064,B,1,2,366766.98150784895
8009,D,1,4,1345700.1854227337
5543,B,4,2,764052.8624605056
2007,D,3,4,383453.36333565356
6445,E,4,5,577127.8530211146
6352,D,1,4,814473.2658577537
2435,D,1,4,317685.72447765333
1571,D,2,4,324017.5422745041
3382,E,2,5,760630.2949351717
6084,C,3,3,1022475.2391557939
1277,D,5,4,306551.0534682792
8059,C,1,3,979028.1934601708
2887,A,2,1,446084.5909544781
2265,B,3,2,304529.0145010106
8491,C,4,3,654441.5723226123
2040,A,1,1,266966.68353511137
9073,B,5,2,1465356.2248165535
3752,D,3,4,545216.76026755
9213,D,5,4,1148051.0960063958
5569,D,1,4,786538.5393550479
7353,E,3,5,1045488.9864144406
3353,E,2,5,767991.3510732371
8437,E,5,5,1436858.8906260766
5799,E,4,5,754707.03477738
1686,A,4,1,249037.13496208814
9476,A,5,1,842994.6951663521
5811,D,1,4,616963.4020236186
9954,B,1,2,681460.254668111
6346,E,1,5,1105399.452558653
6043,B,4,2,765396.9990762242
3428,A,4,1,298967.6144428133
6126,E,2,5,1032646.8522395758
9220,A,1,1,1285113.118552276
8813,A,4,1,1420658.9059521505
4356,C,4,3,784140.1443063096
9707,A,1,1,660885.5758428287
8266,D,1,4,994692.0899069989
7540,A,4,1,517415.3965498073
1038,E,5,5,240385.55666971733
4342,D,4,4,467171.82637315826
3844,A,2,1,652958.1224726486
2098,D,3,4,446546.3319437903
8027,A,1,1,861252.880236254
2823,D,2,4,467547.2788731067
4155,B,5,2,748063.7096067662
4093,C,3,3,493468.4584771823
6658,D,4,4,912814.3222710019
4778,E,1,5,587917.6758160853
3896,C,4,3,694069.004063024
1988,C,2,3,295837.96027065406
5116,A,1,1,619079.2817422975
7446,D,4,4,941568.6755859104
5179,C,1,3,648286.531358687
2682,E,2,5,441312.2823509079
6626,E,4,5,766238.7572820246
8424,E,3,5,807841.1465617856
1933,A,5,1,307728.02984680794
4598,B,4,2,487468.73961400916
2980,D,1,4,509232.90934484976
4056,C,4,3,630432.0506859864
9984,D,1,4,1458435.022624475
1791,C,2,3,430100.9897837089
6390,A,5,1,843271.524826904
7635,D,1,4,1076585.9434963127
3255,A,4,1,514538.295003519
4610,A,2,1,341641.5615856075
2607,D,3,4,518846.7627854434
6179,D,4,4,822938.143938452
7573,C,5,3,1001941.1174547265
1984,E,2,5,500046.5001182203
6776,A,4,1,464532.2489392966
4676,B,1,2,364143.8887766943
4380,C,1,3,353424.3426222709
9711,C,1,3,1487599.3086811847
9782,E,4,5,904842.3531519664
2050,E,5,5,437189.82406042784
4633,A,1,1,397854.47078289534
7342,C,4,3,733789.5988107738
1959,C,4,3,228362.3560558717
7059,B,5,2,1196870.7818620666
9884,A,2,1,749988.9680758008
6655,A,2,1,1077124.4726221687
5473,E,4,5,940386.2481227138
3946,A,2,1,499337.36702941527
8725,B,3,2,810886.5040990589
1526,A,5,1,266293.24164693913
4224,D,4,4,431709.5008495819
2875,D,2,4,598698.4136678539
2763,B,2,2,358497.251505819
9712,E,5,5,972921.0459311861
6797,C,1,3,510943.3003789222
8099,A,2,1,1231625.2431685063
6109,E,5,5,1007026.7565314585
7644,E,1,5,1158007.7115160197
1116,A,4,1,348905.9455155152
3433,C,1,3,752641.8958765422
6463,A,2,1,500973.0231930994
1583,C,4,3,351854.4032014455
9586,B,4,2,1348249.06959176
4788,C,1,3,684376.2589771847
5167,E,4,5,607002.5533669177
9465,B,1,2,1416262.4438683016
2389,D,1,4,302395.7663871539
9357,B,1,2,1084270.7927530427
7154,C,5,3,571046.4823153245
6420,B,2,2,741689.3934336314
9920,B,4,2,1285739.2217300239
3043,D,3,4,502551.4537964771
5197,C,2,3,636574.0572172413
4496,E,3,5,519039.2632658405
1778,B,1,2,219636.59977183994
1213,A,4,1,269899.76665698236
4762,E,2,5,867485.6570363907
7731,B,3,2,888278.9041977637
4117,E,3,5,613470.4003213962
6791,A,3,1,1064739.2300095577
9783,E,2,5,1444343.3429502386
3720,E,5,5,433177.22366091923
9905,A,1,1,1393576.259828552
7047,A,4,1,1030376.3852442957
9032,A,3,1,804553.8564494022
1001,D,2,4,141488.8240926734
7368,A,3,1,1147308.9850333352
2949,E,2,5,619348.2813333743
7732,A,5,1,598351.5450880488
8833,B,3,2,1285120.1118143483
1917,A,3,1,279092.745495988
4174,A,4,1,291278.99939013115
8014,C,2,3,1060820.7000138413
1089,E,2,5,328174.5293954323
2709,E,5,5,464707.8888457291
4041,B,3,2,489445.54955212714
1105,D,4,4,171514.92141721898
9619,C,1,3,797868.5388846215
2895,B,4,2,425385.9355616932
7090,B,4,2,532272.3214224813
9508,E,4,5,1367881.1281196652
7082,C,4,3,1189447.7944708948
1634,E,3,5,535765.8188127697
2925,D,4,4,404495.4687731455
3056,E,2,5,582384.3582404311
7917,A,2,1,438054.09281175653
4144,E,4,5,579589.526856528
1552,A,2,1,135985.3050370312
9907,B,3,2,1538548.0864090654
6383,D,1,4,732842.2403555759
4911,A,4,1,425377.39829391986
4389,D,2,4,737896.2277857094
9442,E,2,5,1060885.32460907
3430,E,3,5,502927.5428883318
1458,B,3,2,267870.45204412966
1207,E,1,5,423401.033221608
1899,A,5,1,292748.37556852197
1021,B,5,2,264200.4410742648
9601,D,5,4,748719.9380055682
1894,B,1,2,276968.4279204339
1514,D,4,4,353241.62668995006
8294,C,5,3,1071795.0569048885
5904,A,5,1,769501.2141045767
8867,A,2,1,751988.6871026729
5109,D,2,4,412722.5864512178
8179,E,4,5,1237827.8436374012
2560,E,3,5,569005.5708540116
2266,C,1,3,186360.46771636972
4638,D,5,4,914481.0260846587
9941,C,1,3,1393148.9838787075
4427,D,2,4,665803.0629404216
5780,C,1,3,740776.5739532408
2927,D,2,4,407201.23034929327
3356,A,1,1,428981.0177642774
5790,C,2,3,885933.6077728579
1306,C,1,3,32182.472210130974
8979,D,5,4,1053906.4639638653
4665,B,5,2,310160.1942247862
8057,B,4,2,634530.9275794111
1661,A,1,1,326251.12943316484
5644,E,3,5,535005.8529910792
9503,E,4,5,1663771.2569089043
3920,A,1,1,526974.5701808023
9946,E,3,5,1513648.281339808
7236,D,5,4,1140266.8661839794
7078,B,5,2,1115583.8681340953
1352,A,5,1,234769.42582531163
8005,D,3,4,1176350.1665872848
1158,A,2,1,169615.32358877175
1956,B,1,2,93813.5285276713
3071,E,4,5,672878.8201115684
9595,D,4,4,1451093.0709386615
4453,B,5,2,396900.8410196673
7675,A,2,1,1146247.4082614987
1955,C,1,3,208502.70727959223
7295,D,1,4,838568.2334318536
2712,A,4,1,371095.37145325687
5703,A,4,1,476373.9903283736
7563,B,4,2,560770.4996674586
6631,A,1,1,585737.7522969191
2394,D,4,4,403906.2162960553
5732,D,1,4,891008.8256951757
4714,A,5,1,513856.604416505
1529,B,2,2,103503.53581723942
3958,D,4,4,454615.50458007015
8904,C,1,3,1197302.0123634324
4591,E,5,5,856650.6452830937
7895,B,3,2,1215814.2887414596
1525,B,5,2,125744.22345278022
