LotArea,Neighborhood,BedroomAbvGr,Neighborhood_encoded,SalePrice
3231,F,5,6,104620.0
616,D,4,4,96640.0
5227,A,6,1,557025.0
4096,D,2,4,219840.0
12416,A,4,1,1066200.0
1312,B,6,2,210720.0
13984,E,2,5,461520.0
6110,B,3,2,462600.0
8123,E,3,5,291690.0
3872,E,4,5,170160.0
7981,A,1,1,688575.0
2316,A,6,1,338700.0
2433,C,1,3,181650.0
11186,D,2,4,503440.0
14073,B,2,2,928380.0
9562,B,5,2,693720.0
14947,E,3,5,496410.0
6555,E,1,5,232650.0
12676,F,6,6,297520.0
9297,E,1,5,314910.0
5686,C,6,3,394300.0
11911,F,4,6,274220.0
3295,A,4,1,382125.0
9971,C,1,3,558550.0
9914,F,4,6,234280.0
4681,D,3,4,251240.0
3396,D,4,4,207840.0
5552,E,4,5,220560.0
7232,B,2,2,517920.0
9780,D,6,4,479200.0
13686,D,4,4,619440.0
12348,F,1,6,270960.0
1313,A,5,1,248475.0
12953,B,3,2,873180.0
12974,E,6,5,455220.0
4975,E,6,5,215250.0
8165,F,2,6,191300.0
8075,C,4,3,493750.0
5892,A,6,1,606900.0
12376,E,1,5,407280.0
7125,F,6,6,186500.0
5219,F,3,6,136380.0
8539,D,4,4,413560.0
14240,B,6,2,986400.0
2659,B,1,2,231540.0
3505,F,6,6,114100.0
5840,B,4,2,458400.0
10219,C,3,3,590950.0
14265,E,5,5,487950.0
2902,C,2,3,215100.0
8571,F,1,6,195420.0
12270,A,2,1,1025250.0
8888,A,4,1,801600.0
7197,F,6,6,187940.0
8418,B,5,2,625080.0
7696,A,5,1,727200.0
2784,D,5,4,191360.0
12411,E,5,5,432330.0
11272,D,2,4,506880.0
5740,F,2,6,142800.0
7605,E,2,5,270150.0
2093,B,4,2,233580.0
10033,E,5,5,360990.0
12170,B,1,2,802200.0
12138,A,4,1,1045350.0
4343,A,4,1,460725.0
3616,C,1,3,240800.0
10239,C,4,3,601950.0
11968,F,3,6,271360.0
14715,E,5,5,501450.0
7051,B,5,2,543060.0
2409,A,1,1,270675.0
1507,D,6,4,148280.0
3635,B,5,2,338100.0
5075,A,3,1,500625.0
7360,B,3,2,537600.0
11047,D,3,4,505880.0
556,D,6,4,110240.0
12631,D,3,4,569240.0
2279,D,5,4,171160.0
11822,B,3,2,805320.0
14550,A,2,1,1196250.0
6929,F,5,6,178580.0
12894,E,5,5,446820.0
7893,A,2,1,696975.0
14305,A,2,1,1177875.0
6605,D,4,4,336200.0
7800,C,5,3,490000.0
1100,C,2,3,125000.0
2102,D,3,4,148080.0
1783,D,6,4,159320.0
4827,A,3,1,482025.0
5945,F,5,6,158900.0
10921,B,2,2,739260.0
670,D,3,4,90800.0
12569,A,6,1,1107675.0
7948,D,1,4,365920.0
7059,E,2,5,253770.0
1737,D,6,4,157480.0
7885,E,2,5,278550.0
9532,E,2,5,327960.0
5807,C,6,3,400350.0
1394,F,5,6,67880.0
14867,D,5,4,674680.0
7362,C,4,3,458100.0
2439,E,2,5,115170.0
520,C,3,3,106000.0
7245,C,5,3,462250.0
4678,F,5,6,133560.0
12612,E,2,5,420360.0
14034,C,4,3,791700.0
14977,F,1,6,323540.0
12623,C,5,3,731150.0
8115,D,6,4,412600.0
10972,A,3,1,942900.0
3942,D,3,4,221680.0
1784,A,6,1,298800.0
622,B,4,2,145320.0
2689,E,3,5,128670.0
3850,E,3,5,163500.0
14793,B,5,2,1007580.0
6368,C,1,3,378400.0
2068,C,3,3,183400.0
14336,C,6,3,826800.0
515,A,4,1,173625.0
3821,D,6,4,240840.0
589,B,2,2,119340.0
8353,A,5,1,776475.0
12917,A,6,1,1133775.0
8016,D,2,4,376640.0
14976,F,2,6,327520.0
2404,A,3,1,300300.0
11138,E,1,5,370140.0
11491,F,3,6,261820.0
14168,B,2,2,934080.0
6429,B,5,2,505740.0
13757,E,4,5,466710.0
8025,D,6,4,409000.0
7121,F,3,6,174420.0
7830,F,4,6,192600.0
11843,B,5,2,830580.0
7762,F,3,6,187240.0
14360,E,5,5,490800.0
1379,F,4,6,63580.0
11263,F,2,6,253260.0
14317,F,4,6,322340.0
4395,C,4,3,309750.0
13124,C,4,3,746200.0
4554,F,2,6,119080.0
9012,B,1,2,612720.0
1866,B,3,2,207960.0
4381,C,2,3,289050.0
14068,F,3,6,313360.0
5167,C,2,3,328350.0
4988,E,4,5,203640.0
4282,D,2,4,227280.0
1642,F,4,6,68840.0
4946,F,2,6,126920.0
14651,C,4,3,822550.0
7984,F,1,6,183680.0
7661,E,1,5,265830.0
6981,F,4,6,175620.0
8626,D,2,4,401040.0
4220,B,1,2,325200.0
13779,A,5,1,1183425.0
1897,F,1,6,61940.0
13334,C,3,3,746700.0
8553,F,4,6,207060.0
5434,B,4,2,434040.0
10284,D,1,4,459360.0
977,A,1,1,163275.0
7284,B,4,2,545040.0
6483,A,6,1,651225.0
1295,F,1,6,49900.0
5658,C,1,3,342900.0
5852,F,3,6,149040.0
1298,A,2,1,202350.0
10984,B,2,2,743040.0
3202,E,2,5,138060.0
4091,D,2,4,219640.0
7413,D,2,4,352520.0
12144,E,3,5,412320.0
14465,F,5,6,329300.0
11891,B,6,2,845460.0
2503,E,1,5,111090.0
2519,F,6,6,94380.0
6698,E,5,5,260940.0
10578,F,3,6,243560.0
7829,F,6,6,200580.0
11095,C,6,3,664750.0
1337,B,6,2,212220.0
9474,C,3,3,553700.0
2949,D,1,4,165960.0
7798,D,2,4,367920.0
4721,C,5,3,336050.0
12337,C,6,3,726850.0
12220,E,3,5,414600.0
9442,E,6,5,349260.0
10454,A,3,1,904050.0
7296,E,1,5,254880.0
14971,D,6,4,686840.0
12649,E,2,5,421470.0
14406,C,2,3,790300.0
14973,C,3,3,828650.0
927,B,2,2,139620.0
8119,F,2,6,190380.0
2919,D,2,4,172760.0
13221,E,2,5,438630.0
10179,B,2,2,694740.0
7223,E,2,5,258690.0
14410,F,1,6,312200.0
1223,A,1,1,181725.0
787,D,1,4,79480.0
11479,D,2,4,515160.0
10598,E,6,5,383940.0
3172,B,1,2,262320.0
12537,D,1,4,549480.0
807,E,2,5,66210.0
6767,C,5,3,438350.0
1796,B,4,2,215760.0
2139,B,5,2,248340.0
13335,E,4,5,454050.0
9255,C,4,3,552750.0
7929,D,2,4,373160.0
10243,C,5,3,612150.0
1585,B,3,2,191100.0
10226,B,1,2,685560.0
12180,D,4,4,559200.0
12971,E,3,5,437130.0
640,B,3,2,134400.0
9996,C,1,3,559800.0
14323,C,1,3,776150.0
9469,A,5,1,860175.0
9836,B,2,2,674160.0
2124,F,3,6,74480.0
7993,F,3,6,191860.0
820,E,4,5,78600.0
3454,F,2,6,97080.0
4380,E,5,5,191400.0
5646,C,6,3,392300.0
9151,E,1,5,310530.0
3761,C,6,3,298050.0
3423,D,1,4,184920.0
2695,A,4,1,337125.0
6532,B,1,2,463920.0
6667,B,6,2,532020.0
1290,E,4,5,92700.0
2273,C,6,3,223650.0
2064,F,1,6,65280.0
7439,B,2,2,530340.0
13473,A,1,1,1100475.0
1547,D,3,4,125880.0
8971,B,3,2,634260.0
10614,A,4,1,931050.0
12388,F,3,6,279760.0
7551,F,2,6,179020.0
6593,A,1,1,584475.0
12633,B,6,2,889980.0
14564,E,1,5,472920.0
2330,C,6,3,226500.0
8901,F,5,6,218020.0
13145,E,6,5,460350.0
2814,E,2,5,126420.0
5047,B,6,2,434820.0
4847,F,1,6,120940.0
6411,C,4,3,410550.0
14599,A,5,1,1244925.0
12517,E,5,5,435510.0
6510,E,5,5,255300.0
8136,D,4,4,397440.0
5871,A,2,1,545325.0
10065,B,3,2,699900.0
8689,D,4,4,419560.0
5076,F,6,6,145520.0
1153,A,6,1,251475.0
12571,B,5,2,874260.0
13620,D,5,4,624800.0
13513,C,4,3,765650.0
12168,A,6,1,1077600.0
10258,F,2,6,233160.0
2156,E,2,5,106680.0
1339,E,6,5,106170.0
14487,E,4,5,488610.0
8327,E,2,5,291810.0
12096,E,3,5,410880.0
10212,F,2,6,232240.0
12443,F,4,6,284860.0
13508,D,4,4,612320.0
9578,E,2,5,329340.0
3097,E,5,5,152910.0
6777,F,3,6,167540.0
4303,B,1,2,330180.0
815,E,2,5,66450.0
13275,F,2,6,293500.0
10711,C,6,3,645550.0
4051,F,4,6,117020.0
6231,C,3,3,391550.0
6407,E,1,5,228210.0
1577,C,2,3,148850.0
5379,B,4,2,430740.0
12945,A,3,1,1090875.0
3241,B,4,2,302460.0
12242,E,2,5,409260.0
1519,A,4,1,248925.0
3863,B,6,2,363780.0
709,D,6,4,116360.0
7151,F,4,6,179020.0
2573,A,3,1,312975.0
12565,C,2,3,698250.0
3008,F,2,6,88160.0
12522,C,5,3,726100.0
6722,A,2,1,609150.0
13839,F,3,6,308780.0
6305,B,3,2,474300.0
12785,E,4,5,437550.0
11653,C,4,3,672650.0
6485,D,4,4,331400.0
1790,C,6,3,199500.0
5189,D,3,4,271560.0
13085,A,4,1,1116375.0
5740,D,6,4,317600.0
3135,D,2,4,181400.0
6650,A,4,1,633750.0
548,E,3,5,64440.0
8820,D,2,4,408800.0
7219,A,2,1,646425.0
2859,E,6,5,151770.0
7858,F,4,6,193160.0
6926,C,1,3,406300.0
6900,E,6,5,273000.0
7271,B,5,2,556260.0
6839,D,1,4,321560.0
10699,D,1,4,475960.0
5438,B,5,2,446280.0
4232,C,6,3,321600.0
12271,F,3,6,277420.0
9823,B,3,2,685380.0
6716,A,4,1,638700.0
4267,D,4,4,242680.0
3476,D,2,4,195040.0
10056,B,2,2,687360.0
6536,B,6,2,524160.0
8531,C,5,3,526550.0
12853,B,6,2,903180.0
707,B,5,2,162420.0
1314,E,3,5,87420.0
9615,B,1,2,648900.0
4339,D,5,4,253560.0
6366,E,4,5,244980.0
12975,F,6,6,303500.0
1365,C,4,3,158250.0
9193,A,3,1,809475.0
10849,D,1,4,481960.0
5868,D,6,4,322720.0
1173,B,4,2,178380.0
2259,F,1,6,69180.0
7324,D,3,4,356960.0
12572,D,5,4,582880.0
11112,A,5,1,983400.0
2886,B,6,2,305160.0
6679,C,6,3,443950.0
3569,B,5,2,334140.0
5563,D,3,4,286520.0
7746,E,3,5,280380.0
5732,F,3,6,146640.0
3418,F,6,6,112360.0
14124,D,3,4,628960.0
12691,F,4,6,289820.0
2374,F,4,6,83480.0
1567,E,6,5,113010.0
8187,D,4,4,399480.0
9117,D,6,4,452680.0
12146,B,4,2,836760.0
1748,E,2,5,94440.0
11641,A,6,1,1038075.0
10386,C,3,3,599300.0
7964,B,5,2,597840.0
9220,D,2,4,424800.0
12556,D,1,4,550240.0
7967,F,4,6,195340.0
10710,F,4,6,250200.0
11377,A,1,1,943275.0
907,D,5,4,116280.0
10204,D,5,4,488160.0
615,F,2,6,40300.0
8498,B,2,2,593880.0
5861,A,1,1,529575.0
10378,D,5,4,495120.0
1565,E,4,5,100950.0
1792,C,1,3,149600.0
4172,C,4,3,298600.0
9084,A,2,1,786300.0
1392,C,4,3,159600.0
1875,B,3,2,208500.0
8449,A,4,1,768675.0
6307,E,1,5,225210.0
14909,E,1,5,483270.0
1750,E,5,5,112500.0
5469,A,4,1,545175.0
5700,B,1,2,414000.0
2168,C,3,3,188400.0
14385,F,4,6,323700.0
9014,E,1,5,306420.0
5559,F,4,6,147180.0
10733,F,4,6,250660.0
3838,E,4,5,169140.0
8644,D,3,4,409760.0
1856,C,6,3,202800.0
12909,F,4,6,294180.0
12118,E,3,5,411540.0
4855,D,3,4,258200.0
7784,A,6,1,748800.0
12712,C,1,3,695600.0
1536,E,6,5,112080.0
12221,D,5,4,568840.0
1589,A,6,1,284175.0
12795,D,6,4,599800.0
3964,C,4,3,288200.0
14824,E,5,5,504720.0
13273,E,4,5,452190.0
7131,E,4,5,267930.0
2649,F,4,6,88980.0
9179,F,2,6,211580.0
12029,A,2,1,1007175.0
8358,D,6,4,422320.0
2862,E,1,5,121860.0
9554,D,4,4,454160.0
10868,D,4,4,506720.0
2518,B,1,2,223080.0
9900,D,4,4,468000.0
12189,F,4,6,279780.0
10354,C,6,3,627700.0
2565,A,6,1,357375.0
1916,F,2,6,66320.0
7367,F,3,6,179340.0
6490,F,1,6,153800.0
6575,A,6,1,658125.0
4961,A,4,1,507075.0
10689,E,4,5,374670.0
1156,F,2,6,51120.0
13537,E,6,5,472110.0
1529,C,6,3,186450.0
8416,C,6,3,530800.0
831,D,4,4,105240.0
776,C,5,3,138800.0
5342,A,2,1,505650.0
14460,D,5,4,658400.0
12415,D,5,4,576600.0
13859,C,2,3,762950.0
12423,B,1,2,817380.0
553,C,5,3,127650.0
790,A,2,1,164250.0
10808,D,3,4,496320.0
8126,D,2,4,381040.0
14352,F,1,6,311040.0
4546,C,4,3,317300.0
922,D,2,4,92880.0
5231,B,3,2,409860.0
10174,F,1,6,227480.0
562,C,6,3,138100.0
11126,E,3,5,381780.0
13506,C,4,3,765300.0
8859,D,1,4,402360.0
12904,E,2,5,429120.0
3459,A,2,1,364425.0
10646,E,5,5,379380.0
13447,C,3,3,752350.0
9288,F,2,6,213760.0
1313,F,1,6,50260.0
6833,C,1,3,401650.0
1880,E,1,5,92400.0
13312,F,3,6,298240.0
6342,D,3,4,317680.0
10389,C,2,3,589450.0
11956,F,5,6,279120.0
13650,A,1,1,1113750.0
586,E,3,5,65580.0
1359,D,2,4,110360.0
14033,C,1,3,761650.0
6220,D,5,4,328800.0
6875,E,2,5,248250.0
10786,B,1,2,719160.0
11483,C,2,3,644150.0
10286,A,5,1,921450.0
2290,C,4,3,204500.0
6005,C,2,3,370250.0
6659,B,3,2,495540.0
1178,A,3,1,208350.0
11497,E,2,5,386910.0
9439,B,2,2,650340.0
10442,F,1,6,232840.0
2075,D,6,4,171000.0
7975,E,5,5,299250.0
12821,B,4,2,877260.0
6697,D,4,4,339880.0
8124,A,6,1,774300.0
8139,D,4,4,397560.0
7077,D,1,4,331080.0
1032,A,4,1,212400.0
4089,C,6,3,314450.0
759,F,3,6,47180.0
7871,E,2,5,278130.0
4936,B,5,2,416160.0
14273,C,6,3,823650.0
10325,A,5,1,924375.0
13508,D,2,4,596320.0
5522,E,3,5,213660.0
7894,C,3,3,474700.0
12501,A,5,1,1087575.0
14089,A,5,1,1206675.0
8667,C,2,3,503350.0
3147,E,2,5,136410.0
7845,B,4,2,578700.0
6112,C,6,3,415600.0
3911,A,1,1,383325.0
14234,D,6,4,657360.0
7028,B,2,2,505680.0
7570,A,6,1,732750.0
11464,E,5,5,403920.0
7558,B,4,2,561480.0
14055,F,1,6,305100.0
10987,B,4,2,767220.0
2469,E,3,5,122070.0
4873,D,1,4,242920.0
11385,B,3,2,779100.0
14289,A,1,1,1161675.0
2678,C,3,3,213900.0
6610,D,5,4,344400.0
13068,C,1,3,713400.0
14748,F,3,6,326960.0
6908,E,5,5,267240.0
2573,E,5,5,137190.0
2792,C,2,3,209600.0
10966,C,1,3,608300.0
7984,C,2,3,469200.0
3146,A,1,1,325950.0
12435,A,2,1,1037625.0
4406,A,6,1,495450.0
3141,B,6,2,320460.0
2627,C,2,3,201350.0
11878,B,5,2,832680.0
4634,F,6,6,136680.0
3194,C,6,3,269700.0
4567,D,4,4,254680.0
7543,D,5,4,381720.0
2621,D,3,4,168840.0
597,B,1,2,107820.0
10098,B,5,2,725880.0
4507,F,1,6,114140.0
12569,C,5,3,728450.0
11051,F,3,6,253020.0
8966,C,1,3,508300.0
4264,B,1,2,327840.0
8782,B,1,2,598920.0
8089,E,4,5,296670.0
8293,B,1,2,569580.0
14966,C,4,3,838300.0
12867,D,1,4,562680.0
13295,F,1,6,289900.0
12102,D,4,4,556080.0
6804,E,3,5,252120.0
8457,B,6,2,639420.0
14925,B,4,2,1003500.0
13832,D,1,4,601280.0
6790,A,2,1,614250.0
3620,B,3,2,313200.0
14971,D,2,4,654840.0
1074,D,1,4,90960.0
10128,D,2,4,461120.0
14849,E,4,5,499470.0
6233,C,4,3,401650.0
10841,C,4,3,632050.0
3081,A,4,1,366075.0
12581,E,5,5,437430.0
9751,D,5,4,470040.0
14495,C,2,3,794750.0
11088,E,4,5,386640.0
6447,C,3,3,402350.0
990,C,3,3,129500.0
1757,C,6,3,197850.0
13725,E,1,5,447750.0
10508,A,1,1,878100.0
10711,C,5,3,635550.0
9533,C,6,3,586650.0
7030,A,6,1,692250.0
8676,F,4,6,209520.0
14124,E,1,5,459720.0
13564,F,6,6,315280.0
8845,E,4,5,319350.0
7970,B,5,2,598200.0
6570,D,2,4,318800.0
12103,F,3,6,274060.0
5924,A,6,1,609300.0
1353,A,6,1,266475.0
13939,E,2,5,460170.0
11844,E,5,5,415320.0
11276,D,6,4,539040.0
14686,D,6,4,675440.0
2826,E,2,5,126780.0
8020,E,3,5,288600.0
8368,E,5,5,311040.0
11462,E,4,5,397860.0
1573,A,1,1,207975.0
12168,E,5,5,425040.0
4021,F,3,6,112420.0
11654,C,4,3,672700.0
13437,F,3,6,300740.0
9712,E,3,5,339360.0
2318,A,4,1,308850.0
3877,A,4,1,425775.0
14986,D,1,4,647440.0
7890,A,5,1,741750.0
11071,B,2,2,748260.0
1768,D,4,4,142720.0
11023,A,4,1,961725.0
13548,E,3,5,454440.0
5724,F,4,6,150480.0
5899,B,1,2,425940.0
9730,E,3,5,339900.0
13678,F,6,6,317560.0
4960,F,2,6,127200.0
10639,D,3,4,489560.0
4245,B,6,2,386700.0
2758,A,2,1,311850.0
9463,F,5,6,229260.0
7444,F,5,6,188880.0
6054,C,5,3,402700.0
6473,A,6,1,650475.0
6795,D,5,4,351800.0
3744,F,4,6,110880.0
2799,E,6,5,149970.0
10556,D,1,4,470240.0
12592,D,3,4,567680.0
8126,F,4,6,198520.0
14291,D,2,4,627640.0
14807,F,2,6,324140.0
2152,E,6,5,130560.0
13363,B,3,2,897780.0
6660,C,4,3,423000.0
1971,D,6,4,166840.0
8731,C,6,3,546550.0
1802,F,6,6,80040.0
14730,B,5,2,1003800.0
6416,C,4,3,410800.0
1179,E,5,5,95370.0
2142,D,1,4,133680.0
7225,A,4,1,676875.0
8243,A,2,1,723225.0
1024,F,4,6,56480.0
10320,E,2,5,351600.0
8270,E,5,5,308100.0
10242,F,5,6,244840.0
14476,F,6,6,333520.0
8125,F,4,6,198500.0
714,B,6,2,174840.0
13782,D,4,4,623280.0
13026,B,3,2,877560.0
6026,D,2,4,297040.0
11746,D,3,4,533840.0
6305,E,2,5,231150.0
8326,F,3,6,198520.0
6422,D,5,4,336880.0
6842,D,1,4,321680.0
8356,B,4,2,609360.0
2149,E,1,5,100470.0
11936,F,1,6,262720.0
10882,D,3,4,499280.0
9365,D,1,4,422600.0
4415,D,1,4,224600.0
3152,A,1,1,326400.0
4095,A,3,1,427125.0
5619,C,3,3,360950.0
10216,E,1,5,342480.0
2420,B,1,2,217200.0
1041,D,4,4,113640.0
4841,A,4,1,498075.0
1314,F,1,6,50280.0
13836,C,6,3,801800.0
1194,B,3,2,167640.0
3054,A,3,1,349050.0
13170,F,4,6,299400.0
7397,C,1,3,429850.0
10534,C,1,3,586700.0
11712,E,6,5,417360.0
5955,E,2,5,220650.0
6612,E,5,5,258360.0
2223,A,2,1,271725.0
7292,F,5,6,185840.0
7316,A,5,1,698700.0
8779,F,6,6,219580.0
9839,A,3,1,857925.0
4844,C,6,3,352200.0
5114,B,5,2,426840.0
14825,F,5,6,336500.0
9797,A,1,1,824775.0
14063,A,1,1,1144725.0
7987,E,1,5,275610.0
6915,E,4,5,261450.0
7742,D,1,4,357680.0
1589,C,6,3,189450.0
11491,E,1,5,380730.0
4976,C,3,3,328800.0
14962,B,4,2,1005720.0
12689,D,1,4,555560.0
3308,E,6,5,165240.0
3534,F,5,6,110680.0
9381,C,2,3,539050.0
4443,A,5,1,483225.0
14989,F,6,6,343780.0
10911,B,5,2,774660.0
14649,F,3,6,324980.0
3400,C,2,3,240000.0
8227,A,4,1,752025.0
616,D,6,4,112640.0
8870,B,3,2,628200.0
13838,E,6,5,481140.0
1960,E,5,5,118800.0
1336,F,6,6,70720.0
12868,C,4,3,733400.0
4440,A,5,1,483000.0
10634,A,1,1,887550.0
5716,C,5,3,385800.0
13938,E,1,5,454140.0
6700,F,6,6,178000.0
3365,A,6,1,417375.0
6231,F,4,6,160620.0
8641,B,3,2,614460.0
6205,E,4,5,240150.0
3613,D,4,4,216520.0
2981,D,2,4,175240.0
5977,A,1,1,538275.0
7968,F,6,6,203360.0
4921,C,2,3,316050.0
6675,C,1,3,393750.0
13585,B,3,2,911100.0
7059,F,3,6,173180.0
12606,B,6,2,888360.0
4736,C,6,3,346800.0
5104,E,1,5,189120.0
644,B,5,2,158640.0
14412,A,6,1,1245900.0
8871,B,5,2,652260.0
7698,C,2,3,454900.0
7584,C,4,3,469200.0
7461,D,1,4,346440.0
10686,D,6,4,515440.0
8373,C,6,3,528650.0
9180,A,5,1,838500.0
13113,B,1,2,858780.0
11640,C,6,3,692000.0
12198,F,4,6,279960.0
10611,C,5,3,630550.0
12709,B,3,2,858540.0
13098,D,1,4,571920.0
13179,D,3,4,591160.0
7917,F,5,6,198340.0
3766,C,6,3,298300.0
6196,E,3,5,233880.0
1660,E,4,5,103800.0
8080,C,1,3,464000.0
2910,F,4,6,94200.0
1917,D,1,4,124680.0
8832,C,5,3,541600.0
10157,C,5,3,607850.0
9182,B,5,2,670920.0
5643,E,3,5,217290.0
11175,D,1,4,495000.0
2483,A,4,1,321225.0
4049,F,6,6,124980.0
3135,B,2,2,272100.0
8600,C,5,3,530000.0
5295,C,3,3,344750.0
2706,F,3,6,86120.0
1159,C,2,3,127950.0
4734,C,2,3,306700.0
5592,C,4,3,369600.0
3449,E,2,5,145470.0
10065,B,4,2,711900.0
4096,C,4,3,294800.0
1511,A,4,1,248325.0
2247,A,1,1,258525.0
3880,B,2,2,316800.0
9011,E,6,5,336330.0
8660,D,3,4,410400.0
7657,B,4,2,567420.0
6683,B,3,2,496980.0
2063,C,2,3,173150.0
8329,B,3,2,595740.0
7942,C,2,3,467100.0
5044,A,3,1,498300.0
10527,F,6,6,254540.0
12628,C,3,3,711400.0
14604,D,6,4,672160.0
1476,D,3,4,123040.0
12267,C,3,3,693350.0
6404,E,3,5,240120.0
13925,C,1,3,756250.0
9745,A,5,1,880875.0
2503,C,6,3,235150.0
10446,A,2,1,888450.0
1941,E,4,5,112230.0
11196,B,6,2,803760.0
8609,E,6,5,324270.0
10701,F,6,6,258020.0
2455,A,5,1,334125.0
7801,A,4,1,720075.0
12500,D,5,4,580000.0
13242,F,5,6,304840.0
3709,E,5,5,171270.0
13253,B,2,2,879180.0
7232,F,5,6,184640.0
9439,D,1,4,425560.0
9902,F,2,6,226040.0
2531,D,5,4,181240.0
10979,F,3,6,251580.0
1324,F,2,6,54480.0
12224,F,4,6,280480.0
3359,C,2,3,237950.0
6796,B,3,2,503760.0
2616,F,1,6,76320.0
14475,E,6,5,500250.0
3609,E,3,5,156270.0
11746,A,6,1,1045950.0
10677,A,2,1,905775.0
8384,E,4,5,305520.0
4595,A,4,1,479625.0
12817,C,5,3,740850.0
11844,A,1,1,978300.0
9837,B,6,2,722220.0
11070,D,2,4,498800.0
7362,A,2,1,657150.0
8955,B,6,2,669300.0
13045,D,4,4,593800.0
9099,E,6,5,338970.0
14038,B,1,2,914280.0
13808,B,4,2,936480.0
10314,B,3,2,714840.0
10834,F,1,6,240680.0
5166,C,6,3,368300.0
8814,A,3,1,781050.0
5860,F,5,6,157200.0
10494,C,3,3,604700.0
6620,A,3,1,616500.0
3850,B,3,2,327000.0
9770,B,5,2,706200.0
11041,E,2,5,373230.0
10748,E,3,5,370440.0
14314,E,2,5,471420.0
1269,C,2,3,133450.0
1351,D,2,4,110040.0
1062,B,1,2,135720.0
11897,F,5,6,277940.0
6999,B,2,2,503940.0
13751,E,3,5,460530.0
14440,D,1,4,625600.0
3212,C,6,3,270600.0
11790,C,3,3,669500.0
6414,C,1,3,380700.0
14130,C,3,3,786500.0
13397,A,2,1,1109775.0
9591,D,1,4,431640.0
748,D,6,4,117920.0
9582,A,6,1,883650.0
3905,E,5,5,177150.0
6412,B,2,2,468720.0
10509,D,4,4,492360.0
6480,C,3,3,404000.0
2187,E,1,5,101610.0
8754,B,4,2,633240.0
7024,F,5,6,180480.0
11619,D,1,4,512760.0
10375,F,4,6,243500.0
14961,E,1,5,484830.0
11624,D,2,4,520960.0
1395,B,6,2,215700.0
7685,F,6,6,197700.0
3186,A,2,1,343950.0
10287,E,6,5,374610.0
2136,A,1,1,250200.0
6948,E,6,5,274440.0
687,B,3,2,137220.0
546,F,4,6,46920.0
7819,D,2,4,368760.0
8955,F,4,6,215100.0
7081,F,5,6,181620.0
11004,B,2,2,744240.0
12184,E,4,5,419520.0
12546,C,3,3,707300.0
1666,C,3,3,163300.0
7985,B,6,2,611100.0
13441,B,4,2,914460.0
9355,B,3,2,657300.0
4388,E,5,5,191640.0
10126,F,4,6,238520.0
4914,B,1,2,366840.0
1362,D,2,4,110480.0
11108,F,1,6,246160.0
11519,B,1,2,763140.0
3697,A,2,1,382275.0
4599,A,1,1,434925.0
13184,C,1,3,719200.0
9523,E,1,5,321690.0
12149,E,3,5,412470.0
979,E,5,5,89370.0
12399,B,1,2,815940.0
12495,D,4,4,571800.0
11570,F,6,6,275400.0
8271,D,1,4,378840.0
7499,A,1,1,652425.0
5063,B,3,2,399780.0
9801,B,6,2,720060.0
11251,D,6,4,538040.0
13948,D,4,4,629920.0
3272,F,6,6,109440.0
4351,F,6,6,131020.0
4587,D,4,4,255480.0
10791,D,1,4,479640.0
10637,D,2,4,481480.0
14842,F,3,6,328840.0
1003,D,2,4,96120.0
2845,F,2,6,84900.0
1820,D,3,4,136800.0
5512,A,6,1,578400.0
1762,C,5,3,188100.0
11211,A,5,1,990825.0
3893,B,5,2,353580.0
13617,B,1,2,889020.0
12120,A,3,1,1029000.0
7588,B,3,2,551280.0
7019,E,2,5,252570.0
2574,F,6,6,95480.0
9745,A,1,1,820875.0
9886,F,3,6,229720.0
14276,A,4,1,1205700.0
5498,A,6,1,577350.0
3292,C,6,3,274600.0
9326,C,2,3,536300.0
7507,E,3,5,273210.0
6946,A,2,1,625950.0
12467,D,1,4,546680.0
9586,A,3,1,838950.0
9643,E,2,5,331290.0
14830,C,1,3,801500.0
13544,C,3,3,757200.0
3400,D,6,4,224000.0
7964,B,3,2,573840.0
11174,E,4,5,389220.0
11521,F,2,6,258420.0
9755,F,5,6,235100.0
5402,D,1,4,264080.0
2381,D,3,4,159240.0
12300,E,6,5,435000.0
2019,D,4,4,152760.0
5479,C,6,3,383950.0
8002,F,3,6,192040.0
8154,D,4,4,398160.0
9011,F,6,6,224220.0
6237,A,1,1,557775.0
1216,B,2,2,156960.0
11157,D,1,4,494280.0
2341,A,5,1,325575.0
6748,A,3,1,626100.0
2601,E,5,5,138030.0
8025,C,5,3,501250.0
14993,F,2,6,327860.0
10621,D,2,4,480840.0
3207,C,6,3,270350.0
13583,C,5,3,779150.0
8799,F,5,6,215980.0
2764,B,2,2,249840.0
582,C,2,3,99100.0
5544,D,5,4,301760.0
8838,C,6,3,551900.0
10844,C,6,3,652200.0
5371,E,2,5,203130.0
954,F,1,6,43080.0
2479,D,3,4,163160.0
13952,C,2,3,767600.0
11894,D,4,4,547760.0
13213,C,6,3,770650.0
14854,B,4,2,999240.0
797,B,6,2,179820.0
10604,C,1,3,590200.0
5635,B,5,2,458100.0
13272,F,3,6,297440.0
4894,C,4,3,334700.0
6674,F,1,6,157480.0
14098,D,1,4,611920.0
1236,C,4,3,151800.0
10652,C,3,3,612600.0
8608,B,1,2,588480.0
6079,F,3,6,153580.0
5532,B,3,2,427920.0
12585,A,1,1,1033875.0
3843,E,6,5,181290.0
9411,B,1,2,636660.0
6303,B,6,2,510180.0
